Gender,Income Type,Annual Income,Employment Duration,Education Level,Approved
Male,Self-Employed,119346.67,6.1,Bachelor's,1
Male,Salaried,82372.29,1.2,High School,0
Female,Salaried,12000.0,1.1,Bachelor's,0
Female,Self-Employed,101501.7,12.3,High School,1
Male,Salaried,97688.89,3.3,Bachelor's,1
Female,Salaried,54221.44,6.4,Bachelor's,1
Male,Self-Employed,86517.91,4.2,Bachelor's,1
Male,Salaried,39218.02,7.8,High School,0
Male,Business,50892.33,,Bachelor's,0
Female,Business,109956.39,2.0,Bachelor's,1
Male,Business,56848.1,2.7,High School,0
Female,Salaried,12000.0,11.8,Bachelor's,1
Male,Salaried,63100.9,3.8,Bachelor's,1
Female,Self-Employed,62642.35,1.4,High School,0
Female,Pensioner,34360.71,0.0,Bachelor's,0
Female,Business,65430.09,9.6,Bachelor's,1
Male,Business,52352.53,0.3,Bachelor's,0
Male,Salaried,96351.68,41.1,Bachelor's,1
Female,Salaried,68623.71,7.1,Bachelor's,1
Female,Salaried,42499.32,1.0,Bachelor's,0
Female,Salaried,99649.93,1.6,Master's,1
Male,Salaried,70809.85,7.1,High School,1
Male,Pensioner,26504.41,0.0,Bachelor's,0
Male,Salaried,70337.25,1.6,Bachelor's,0
Male,Salaried,32879.95,1.8,Bachelor's,0
Female,Salaried,49170.39,2.2,Bachelor's,0
Female,Pensioner,19249.77,0.0,Bachelor's,0
Male,Self-Employed,59160.09,1.1,Bachelor's,0
Male,Self-Employed,103172.85,0.7,Bachelor's,1
Female,Pensioner,31318.99,0.0,Master's,0
Male,Salaried,90647.12,9.1,Doctorate,1
Male,Self-Employed,65281.86,4.2,Bachelor's,0
Male,Salaried,96688.65,2.7,Master's,1
Male,Salaried,76925.83,3.4,High School,0
Male,Business,65402.61,3.0,Bachelor's,0
Male,Business,64601.51,19.3,High School,1
Female,Salaried,36366.84,8.8,High School,0
Male,Salaried,80207.47,1.4,Bachelor's,1
Male,Self-Employed,63793.86,2.9,Bachelor's,0
Female,Salaried,49940.24,4.7,Bachelor's,0
Female,Salaried,98193.85,5.7,Bachelor's,1
Female,Salaried,27493.52,3.8,Bachelor's,0
Male,Salaried,52325.12,10.0,Bachelor's,1
Female,Business,95831.56,8.8,Bachelor's,1
Male,Salaried,74465.69,4.2,Bachelor's,1
Male,Salaried,63564.23,11.6,Bachelor's,1
Male,Self-Employed,72530.11,8.3,Bachelor's,1
Female,Pensioner,15118.44,0.0,High School,0
Female,Salaried,19500.12,18.8,High School,1
Female,Salaried,54522.14,1.9,Bachelor's,0
Female,Salaried,113495.65,1.9,Bachelor's,1
Female,Business,45220.28,13.2,Bachelor's,1
Male,Self-Employed,55450.97,8.9,High School,1
Male,Business,48751.38,15.7,Bachelor's,1
Male,Student,7114.71,0.8,Master's,0
Male,Business,,5.9,Master's,1
Female,Self-Employed,79602.25,0.9,Bachelor's,0
Female,Salaried,70919.4,4.2,High School,1
Male,Salaried,88206.43,1.0,Bachelor's,1
Female,Student,,0.0,High School,0
Female,Salaried,54789.79,0.1,Bachelor's,0
Male,Salaried,58228.32,6.0,High School,0
Male,Self-Employed,78669.41,2.7,Master's,1
Female,Salaried,41203.36,0.7,Bachelor's,0
Female,Self-Employed,92469.61,2.3,Bachelor's,1
Male,Self-Employed,100592.47,1.1,Bachelor's,1
Male,Salaried,35333.83,17.1,High School,1
Male,Business,50273.81,2.3,Bachelor's,0
Female,Salaried,49042.05,2.4,Bachelor's,0
Male,Salaried,143971.59,11.0,Bachelor's,1
Male,Self-Employed,52103.0,6.3,Master's,1
Female,Self-Employed,115328.76,7.4,Bachelor's,1
Female,Business,27001.04,6.1,Master's,0
Female,Salaried,,17.5,Bachelor's,1
Female,Self-Employed,44401.86,1.4,Bachelor's,0
Female,Salaried,39629.32,27.1,Bachelor's,1
Male,Pensioner,47068.71,0.0,Master's,0
Male,Salaried,43736.65,5.3,High School,0
Female,Business,40419.75,6.5,Bachelor's,0
Female,Salaried,99754.16,6.3,Bachelor's,1
Female,Salaried,101713.81,0.4,High School,0
Female,Salaried,93478.89,1.5,High School,1
Female,Pensioner,22268.61,0.0,Master's,0
Male,Self-Employed,67782.29,4.6,High School,0
Male,Pensioner,33875.44,0.0,High School,0
Male,Salaried,36405.27,8.6,Doctorate,1
Male,Salaried,75889.87,4.5,Bachelor's,1
Female,Salaried,29791.09,0.1,Bachelor's,0
Male,Business,35182.37,8.0,Bachelor's,0
Female,Salaried,99587.4,7.9,Bachelor's,1
Female,Pensioner,24728.54,0.0,Master's,0
Female,Pensioner,32275.21,0.0,Bachelor's,0
Male,Pensioner,30282.1,0.0,Master's,0
Female,Self-Employed,57624.55,3.7,High School,0
Male,Self-Employed,,0.7,Bachelor's,0
Male,Business,83365.15,5.5,High School,1
Female,Salaried,82078.68,2.8,High School,1
Female,Self-Employed,67150.06,2.6,Bachelor's,0
Female,Salaried,57728.74,10.5,High School,1
Male,Salaried,93866.32,0.1,Bachelor's,1
Female,Salaried,35428.01,9.6,Master's,1
Male,Salaried,41786.58,5.1,Bachelor's,0
Female,Salaried,34756.8,25.7,High School,1
Female,Salaried,67549.19,5.3,Bachelor's,1
Male,Self-Employed,32363.21,0.3,Master's,0
Male,Salaried,44472.73,0.3,Bachelor's,0
Male,Self-Employed,43827.33,12.9,Bachelor's,1
Male,Salaried,57181.75,11.0,High School,1
Male,Self-Employed,20378.77,2.5,High School,0
Male,Self-Employed,67616.15,5.8,Bachelor's,1
Female,Self-Employed,102419.11,4.0,High School,1
Female,Business,69064.74,20.5,Master's,1
Male,Salaried,111239.63,18.0,Bachelor's,1
Female,Business,105019.95,24.8,Bachelor's,1
Male,Salaried,88332.05,12.1,Master's,1
Female,Salaried,67240.58,14.4,Master's,1
Female,Self-Employed,65675.01,1.5,Bachelor's,0
Male,Salaried,87913.99,10.7,Master's,1
Male,Self-Employed,53249.88,7.4,Doctorate,1
Male,Self-Employed,12000.0,19.7,Master's,1
Female,Salaried,79760.12,5.1,Master's,1
Male,Salaried,31067.94,0.5,Bachelor's,0
Female,Salaried,36135.76,5.5,Bachelor's,0
Male,Pensioner,24416.79,0.0,High School,0
Female,Self-Employed,62146.25,1.5,Bachelor's,0
Female,Salaried,22637.73,3.0,High School,0
Male,Salaried,69964.75,5.5,High School,0
Female,Self-Employed,93984.19,2.8,Bachelor's,1
Female,Business,31149.75,2.8,High School,0
Male,Salaried,103174.5,0.9,Master's,1
Female,Salaried,18194.88,17.0,Master's,1
Male,Pensioner,39513.78,0.0,High School,0
Male,Salaried,52662.19,0.0,High School,0
Male,Salaried,69368.51,8.7,Master's,1
Male,Student,6061.46,0.3,Master's,0
Female,Self-Employed,63135.92,0.1,Master's,0
Female,Salaried,71854.47,2.8,Doctorate,1
Female,Salaried,62415.14,5.6,Doctorate,1
Male,Salaried,48107.57,3.6,Bachelor's,0
Female,Salaried,36603.06,9.0,Bachelor's,1
Female,Pensioner,41868.64,0.0,Master's,0
Male,Salaried,65924.21,1.0,Bachelor's,0
Male,Business,111222.57,22.5,Master's,1
Female,Pensioner,38307.55,0.0,Bachelor's,0
Male,Salaried,51956.16,7.6,Master's,1
Male,Salaried,89467.83,0.9,Bachelor's,1
Male,Self-Employed,16310.75,2.4,Bachelor's,0
Male,Pensioner,32448.41,0.0,Bachelor's,0
Female,Business,97924.55,1.3,Master's,1
Male,Salaried,29841.98,3.6,Bachelor's,0
Male,Self-Employed,12000.0,1.0,Master's,0
Male,Self-Employed,121055.82,4.9,Master's,1
Male,Pensioner,31372.64,0.0,Bachelor's,0
Male,Salaried,70523.58,0.4,Master's,1
Male,Self-Employed,67072.56,12.3,Bachelor's,1
Male,Pensioner,32409.4,0.0,High School,0
Male,Salaried,56980.49,1.5,High School,0
Female,Salaried,78452.4,6.5,Master's,1
Male,Salaried,75629.28,3.8,Bachelor's,1
Female,Salaried,92105.62,4.2,High School,1
Male,Salaried,53375.26,0.8,Bachelor's,0
Male,Pensioner,30295.84,0.0,Bachelor's,0
Male,Salaried,44320.13,5.8,High School,0
Male,Salaried,22685.98,0.9,Bachelor's,0
Female,Self-Employed,26068.15,2.8,Bachelor's,0
Male,Salaried,21136.69,10.0,High School,0
Male,Salaried,95287.58,5.0,Bachelor's,1
Female,Business,19562.79,0.7,Bachelor's,0
Female,Pensioner,28751.23,0.0,High School,0
Male,Self-Employed,57022.27,1.7,Bachelor's,0
Female,Self-Employed,61920.54,4.4,Bachelor's,0
Female,Salaried,105908.22,11.1,High School,1
Female,Pensioner,32489.17,0.0,High School,0
Male,Salaried,83348.05,3.4,High School,1
Male,Business,66126.9,14.1,High School,1
Male,Salaried,60439.43,5.2,Master's,1
Female,Pensioner,33498.03,0.0,Bachelor's,0
Male,Business,21759.75,1.8,High School,0
Female,Business,103673.96,5.6,High School,1
Male,Salaried,84692.2,5.1,Bachelor's,1
Male,Salaried,,3.0,Master's,0
Female,Self-Employed,113879.56,28.1,Bachelor's,1
Male,Business,12000.0,12.8,High School,0
Female,Salaried,49347.0,8.3,Bachelor's,1
Female,Student,19224.14,1.4,Bachelor's,0
Male,Pensioner,28217.02,0.0,High School,0
Female,Salaried,31608.08,1.2,Bachelor's,0
Male,Business,77991.92,2.2,Bachelor's,0
Male,Self-Employed,59406.91,8.9,High School,0
Female,Salaried,50619.38,3.6,Bachelor's,0
Male,Salaried,76659.42,12.8,Bachelor's,1
Female,Self-Employed,56941.35,1.0,Bachelor's,0
Male,Business,32340.95,4.3,Bachelor's,0
Male,Salaried,149041.19,6.2,Bachelor's,1
Male,Self-Employed,50384.98,4.4,Bachelor's,0
Male,Self-Employed,12000.0,13.2,Bachelor's,0
Male,Business,39737.04,27.4,Bachelor's,1
Female,Salaried,26981.7,0.7,High School,0
Female,Pensioner,29473.92,0.0,Bachelor's,0
Female,Salaried,74649.58,0.8,Bachelor's,0
Female,Salaried,76961.38,6.9,Bachelor's,1
Female,Salaried,53899.33,2.8,Master's,0
Female,Salaried,56619.49,7.9,Master's,1
Male,Pensioner,28079.4,0.0,High School,0
Male,Salaried,62564.2,5.9,Master's,1
Female,Business,90060.0,8.8,Bachelor's,1
Female,Salaried,75082.26,4.8,Bachelor's,1
Male,Salaried,80003.38,4.7,Master's,1
Male,Student,14067.07,1.1,Bachelor's,0
Male,Business,91533.27,3.2,Bachelor's,1
Female,Salaried,73644.5,4.7,Master's,1
Female,Self-Employed,75765.44,3.7,High School,0
Female,Salaried,100664.19,13.9,Bachelor's,1
Male,Salaried,45048.62,14.2,Bachelor's,1
Male,Business,39327.72,10.4,Master's,1
Female,Business,29422.35,2.8,Master's,0
Female,Salaried,70487.44,7.6,High School,1
Male,Pensioner,46135.88,0.0,Master's,0
Male,Self-Employed,78864.62,1.6,Bachelor's,0
Male,Salaried,61724.21,2.5,Doctorate,1
Male,Self-Employed,99039.19,0.4,Bachelor's,1
Female,Self-Employed,44842.48,2.4,High School,0
Male,Self-Employed,58900.45,3.7,High School,0
Male,Salaried,98666.1,18.7,High School,1
Male,Self-Employed,106494.07,2.3,High School,0
Female,Salaried,44595.43,14.0,Master's,1
Female,Business,70453.44,1.6,High School,0
Male,Self-Employed,73832.57,1.3,Doctorate,1
Male,Salaried,76209.6,4.4,Bachelor's,1
Male,Business,57122.73,6.7,Bachelor's,1
Female,Pensioner,39372.64,0.0,High School,0
Female,Pensioner,46452.97,0.0,Master's,0
Female,Salaried,52366.09,3.6,Bachelor's,0
Male,Salaried,78437.92,2.4,Master's,1
Female,Self-Employed,78716.74,7.5,Doctorate,1
Male,Salaried,105582.77,4.3,High School,1
Male,Pensioner,39819.79,0.0,High School,0
Male,Salaried,56433.75,13.5,Master's,1
Female,Salaried,103996.14,2.1,Master's,1
Male,Salaried,43578.75,7.9,Bachelor's,1
Female,Salaried,92926.62,9.1,Bachelor's,1
Female,Business,119315.67,19.8,Bachelor's,1
Male,Salaried,101448.32,4.1,Bachelor's,1
Male,Salaried,68173.11,5.7,High School,1
Female,Salaried,55046.64,2.4,Bachelor's,0
Male,Self-Employed,19142.26,6.8,High School,0
Female,Salaried,74316.19,3.7,Bachelor's,1
Male,Self-Employed,31543.48,3.5,Doctorate,0
Female,Self-Employed,41205.96,11.6,Master's,1
Female,Business,29277.63,0.3,Master's,0
Female,Pensioner,48984.73,0.0,Master's,0
Female,Pensioner,37250.79,0.0,Bachelor's,0
Male,Pensioner,48724.25,0.0,Master's,0
Male,Salaried,46984.8,4.0,Master's,0
Female,Salaried,97078.51,2.7,Master's,1
Female,Salaried,58753.84,30.9,Bachelor's,1
Male,Pensioner,20535.95,,High School,0
Male,Student,16582.5,0.1,High School,0
Male,Pensioner,49422.26,0.0,High School,0
Male,Salaried,75054.82,16.3,Doctorate,1
Male,Pensioner,29616.18,0.0,Bachelor's,0
Male,Salaried,19176.16,6.2,Master's,0
Female,Salaried,58417.63,0.7,Bachelor's,0
Male,Salaried,72047.84,2.8,Bachelor's,1
Male,Salaried,53372.57,0.9,High School,0
Female,Self-Employed,,12.8,High School,0
Male,Salaried,39483.04,8.3,Bachelor's,0
Male,Salaried,108636.15,8.5,Bachelor's,1
Male,Self-Employed,108020.03,6.3,High School,1
Male,Pensioner,22421.52,0.0,Master's,0
Male,Self-Employed,85182.7,1.0,Bachelor's,0
Female,Salaried,29642.82,2.4,Master's,0
Male,Business,107129.49,0.9,High School,1
Female,Pensioner,33253.95,0.0,Bachelor's,0
Female,Salaried,93489.24,1.0,Bachelor's,1
Male,Self-Employed,13547.2,7.3,Master's,0
Female,Salaried,85329.11,7.1,Bachelor's,1
Male,Salaried,64769.78,3.7,Bachelor's,1
Female,Self-Employed,90557.87,0.9,Master's,1
Female,Pensioner,37707.95,0.0,High School,0
Male,Salaried,66973.54,2.3,High School,0
Male,Business,46975.11,7.2,Master's,1
Male,Pensioner,26031.25,0.0,Bachelor's,0
Male,Pensioner,40016.93,0.0,Bachelor's,0
Male,Salaried,38816.45,8.6,Bachelor's,1
Female,Pensioner,49129.01,0.0,High School,0
Female,Salaried,20685.07,7.6,High School,0
Female,Self-Employed,49691.27,6.6,Bachelor's,0
Female,Salaried,98080.76,8.3,Master's,1
Female,Salaried,70334.89,1.3,Bachelor's,0
Female,Business,49106.97,1.0,Bachelor's,0
Female,Salaried,89145.68,1.6,Master's,1
Male,Salaried,40025.7,2.7,Bachelor's,0
Male,Salaried,67860.51,9.5,Bachelor's,1
Female,Self-Employed,59611.09,8.0,Master's,1
Female,Salaried,88373.92,15.6,High School,1
Male,Business,17683.15,,Bachelor's,0
Male,Salaried,39494.07,0.1,Doctorate,0
Male,Salaried,15852.63,7.2,Doctorate,0
Male,Salaried,57212.1,2.0,High School,0
Female,Salaried,101342.83,2.4,High School,1
Male,Salaried,49836.58,4.7,Bachelor's,0
Female,Salaried,49679.48,0.6,Bachelor's,0
Female,Student,10831.71,1.8,Bachelor's,0
Female,Self-Employed,97056.49,2.4,Bachelor's,1
Male,Salaried,62342.87,6.0,Master's,1
Male,Salaried,85541.45,10.8,Bachelor's,1
Female,Pensioner,26435.33,0.0,Master's,0
Female,Salaried,106339.23,16.0,High School,1
Female,Salaried,129461.19,4.5,High School,1
Male,Business,80636.47,15.4,Bachelor's,1
Female,Self-Employed,12000.0,1.4,High School,0
Male,Self-Employed,48253.09,5.6,Bachelor's,0
Female,Salaried,83384.76,3.1,Master's,1
Female,Salaried,52355.51,8.9,High School,1
Female,Self-Employed,103165.96,5.6,Bachelor's,1
Male,Salaried,82644.72,4.1,Bachelor's,1
Male,Self-Employed,43805.73,14.7,High School,1
Female,Self-Employed,65967.94,2.8,Bachelor's,0
Male,Salaried,38185.0,1.5,Master's,0
Female,Pensioner,28003.94,0.0,Bachelor's,0
Male,Business,48362.2,5.9,Bachelor's,0
Male,Business,100242.85,3.5,Master's,1
Male,Salaried,128480.36,4.0,Master's,1
Female,Salaried,22064.35,19.2,High School,1
Male,Salaried,12000.0,7.9,Bachelor's,0
Male,Salaried,57644.83,0.7,Bachelor's,0
Female,Student,7006.39,0.8,Bachelor's,0
Female,Salaried,66386.35,22.3,Bachelor's,1
Female,Salaried,87468.08,7.8,High School,1
Female,Salaried,109824.26,14.8,Bachelor's,1
Male,Self-Employed,71041.84,2.2,Bachelor's,0
Male,Salaried,59205.34,8.1,Bachelor's,1
Male,Salaried,12000.0,7.5,Master's,0
Male,Salaried,65785.55,2.1,Master's,1
Male,Pensioner,41668.7,0.0,Bachelor's,0
Female,Salaried,84168.7,5.9,Bachelor's,1
Male,Pensioner,27786.87,0.0,Bachelor's,0
Male,Business,51948.42,10.5,Bachelor's,1
Male,Salaried,,10.7,Doctorate,1
Female,Business,12000.0,,Bachelor's,0
Female,Salaried,31745.09,9.8,Bachelor's,1
Male,Student,,1.8,Bachelor's,0
Female,Self-Employed,75101.37,2.9,Bachelor's,0
Female,Salaried,49455.98,10.7,Bachelor's,1
Female,Salaried,48852.89,4.0,Bachelor's,0
Female,Salaried,35467.61,1.7,High School,0
Female,Student,24770.06,0.0,High School,0
Female,Salaried,110249.32,0.9,Bachelor's,1
Female,Self-Employed,34991.88,7.1,Bachelor's,0
Male,Salaried,52627.4,2.5,High School,0
Male,Pensioner,39850.8,0.0,Master's,0
Female,Salaried,94157.91,18.8,Bachelor's,1
Male,Self-Employed,69302.87,9.0,Master's,1
Male,Salaried,40209.04,9.3,High School,0
Female,Business,53233.11,5.9,High School,0
Male,Salaried,115345.4,11.0,Bachelor's,1
Female,Salaried,62810.92,8.5,High School,1
Female,Salaried,59547.99,5.5,Master's,1
Female,Business,36758.56,19.5,High School,1
Male,Salaried,12000.0,1.3,Bachelor's,0
Male,Self-Employed,60198.84,17.2,Master's,1
Male,Salaried,74764.55,3.1,Bachelor's,1
Male,Pensioner,33213.73,0.0,High School,0
Female,Pensioner,28633.47,0.0,Bachelor's,0
Female,Self-Employed,31247.11,4.7,Bachelor's,0
Male,Salaried,47577.77,5.7,High School,0
Female,Salaried,64895.57,36.5,Bachelor's,1
Female,Salaried,60648.99,22.2,Master's,1
Male,Salaried,61349.34,20.4,Master's,1
Female,Self-Employed,77242.88,2.6,High School,0
Male,Self-Employed,37901.21,28.4,High School,1
Female,Pensioner,33148.13,0.0,Bachelor's,0
Male,Salaried,78003.57,11.5,Bachelor's,1
Female,Self-Employed,55405.03,1.5,Bachelor's,0
Female,Salaried,113027.24,4.2,Master's,1
Male,Self-Employed,111692.48,20.3,Bachelor's,1
Male,Salaried,92986.86,17.6,High School,1
Male,Salaried,12000.0,6.9,Bachelor's,0
Male,Salaried,112368.35,9.6,High School,1
Female,Business,88842.76,1.2,Bachelor's,1
Female,Pensioner,26361.87,0.0,High School,0
Male,Salaried,102123.94,5.8,High School,1
Female,Salaried,112350.28,0.6,Bachelor's,1
Male,Salaried,91359.65,0.7,Bachelor's,1
Male,Self-Employed,105460.8,0.7,High School,1
Female,Salaried,124823.71,7.7,Doctorate,1
Female,Business,71496.64,0.9,Bachelor's,1
Male,Student,6859.61,1.2,High School,0
Male,Pensioner,36739.29,0.0,High School,0
Male,Salaried,76698.37,4.8,Bachelor's,1
Female,Pensioner,,0.0,Doctorate,0
Female,Business,27603.14,6.9,Bachelor's,0
Female,Salaried,16067.97,4.3,Master's,0
Female,Self-Employed,42765.12,3.7,Bachelor's,0
Male,Business,89232.19,3.0,Bachelor's,1
Male,Salaried,112410.19,11.9,Bachelor's,1
Male,Salaried,92497.03,2.4,Bachelor's,1
Male,Salaried,96722.82,1.8,Bachelor's,1
Male,Self-Employed,62575.53,8.2,Master's,1
Male,Salaried,12737.53,2.7,High School,0
Female,Pensioner,15617.22,0.0,Bachelor's,0
Female,Self-Employed,57237.07,2.4,Bachelor's,0
Male,Self-Employed,50088.43,7.3,Bachelor's,0
Male,Salaried,66640.85,0.3,Bachelor's,0
Female,Self-Employed,78242.59,2.9,Bachelor's,1
Female,Salaried,90590.46,2.5,Bachelor's,1
Female,Salaried,56656.4,10.2,Bachelor's,1
Female,Self-Employed,12000.0,20.5,Master's,1
Male,Salaried,50513.67,3.7,Bachelor's,0
Male,Self-Employed,66311.31,10.5,Bachelor's,1
Male,Salaried,101684.24,7.2,Doctorate,1
Male,Salaried,47965.76,20.5,Master's,1
Male,Salaried,80376.31,10.0,Bachelor's,1
Female,Student,16568.96,,High School,0
Male,Self-Employed,66317.02,7.5,Bachelor's,1
Female,Self-Employed,92916.0,4.6,Bachelor's,1
Male,Salaried,45174.76,0.1,Master's,0
Male,Salaried,47744.41,1.7,Master's,0
Male,Student,6445.72,0.9,Master's,0
Male,Salaried,45795.6,15.6,Bachelor's,1
Male,Salaried,80240.37,9.6,Bachelor's,1
Female,Self-Employed,43604.23,24.0,Bachelor's,1
Female,Salaried,71789.13,9.9,High School,1
Female,Business,61994.82,0.1,Bachelor's,0
Male,Self-Employed,71447.78,2.0,High School,0
Male,Salaried,51207.76,0.2,Bachelor's,0
Female,Salaried,54827.35,0.6,Bachelor's,0
Male,Salaried,67880.28,1.5,Master's,1
Male,Pensioner,46267.0,0.0,High School,0
Female,Self-Employed,64873.94,11.3,Master's,1
Male,Salaried,116160.87,11.9,Doctorate,1
Female,Salaried,35277.89,,Master's,0
Male,Self-Employed,63073.89,15.8,Master's,1
Female,Self-Employed,17791.13,4.2,Bachelor's,0
Male,Salaried,76162.44,13.2,Bachelor's,1
Male,Salaried,31542.6,3.6,Bachelor's,0
Female,Salaried,56650.69,1.9,Bachelor's,0
Male,Self-Employed,,14.9,Bachelor's,1
Male,Student,7314.27,1.2,Master's,0
Female,Salaried,48416.27,4.2,Bachelor's,0
Male,Self-Employed,47140.83,2.4,High School,0
Female,Salaried,108075.69,6.5,Bachelor's,1
Male,Salaried,73537.0,31.8,Bachelor's,1
Male,Salaried,48168.47,0.2,Bachelor's,0
Male,Business,57474.99,13.8,High School,1
Male,Salaried,114360.65,0.0,Bachelor's,1
Female,Self-Employed,57945.05,2.7,Master's,0
Male,Salaried,44321.7,1.1,Bachelor's,0
Female,Salaried,44450.12,8.5,High School,0
Male,Salaried,48526.21,0.3,Bachelor's,0
Male,Business,47165.07,4.8,Bachelor's,0
Male,Salaried,26610.56,2.1,Bachelor's,0
Male,Self-Employed,31274.0,0.9,Bachelor's,0
Female,Salaried,40120.39,8.9,Master's,1
Female,Salaried,82747.13,1.5,High School,0
Female,Salaried,53562.88,1.5,Bachelor's,0
Female,Salaried,58785.15,1.9,Master's,0
Male,Salaried,103102.64,5.3,Doctorate,1
Female,Salaried,103850.21,6.5,High School,1
Female,Self-Employed,56536.25,0.1,Bachelor's,0
Male,Self-Employed,46074.09,1.7,High School,0
Male,Salaried,39067.09,3.4,Bachelor's,0
Male,Salaried,85783.27,2.4,High School,0
Male,Salaried,58858.78,12.9,Master's,1
Female,Salaried,53405.15,9.3,High School,0
Female,Salaried,40590.06,5.9,Bachelor's,0
Male,Pensioner,32882.57,0.0,Bachelor's,0
Male,Salaried,,7.2,Doctorate,1
Male,Salaried,25536.85,11.1,Bachelor's,0
Female,Salaried,94846.06,5.4,Bachelor's,1
Female,Salaried,48984.66,9.2,High School,0
Male,Self-Employed,60510.92,8.3,High School,0
Male,Salaried,24890.66,5.1,Master's,0
Female,Salaried,64629.02,2.2,Bachelor's,0
Male,Self-Employed,55150.37,8.2,Bachelor's,1
Male,Salaried,63497.58,1.4,High School,0
Female,Business,109151.27,9.1,Master's,1
Male,Self-Employed,70330.94,9.8,Bachelor's,1
Female,Salaried,41160.22,10.4,Doctorate,1
Male,Self-Employed,43660.4,3.8,Bachelor's,0
Male,Salaried,82853.94,1.3,Bachelor's,1
Female,Self-Employed,103960.8,0.6,Bachelor's,1
Female,Salaried,73457.54,8.2,High School,1
Male,Salaried,85661.38,13.0,Bachelor's,1
Female,Self-Employed,83292.13,6.3,Bachelor's,1
Male,Pensioner,32403.9,0.0,High School,0
Male,Student,17137.19,0.1,High School,0
Female,Self-Employed,85016.57,27.1,High School,1
Male,Salaried,94512.08,3.4,Master's,1
Male,Salaried,24838.29,5.4,High School,0
Female,Salaried,38429.95,9.0,Bachelor's,1
Female,Salaried,39476.52,8.0,Bachelor's,0
Male,Salaried,43136.29,20.6,Bachelor's,1
Female,Pensioner,43291.42,0.0,Bachelor's,0
Female,Salaried,72278.08,5.2,Master's,1
Female,Salaried,90970.24,7.1,High School,1
Female,Salaried,97439.51,13.2,Bachelor's,1
Male,Business,39865.31,12.4,Bachelor's,1
Male,Self-Employed,39658.91,22.9,Doctorate,1
Male,Self-Employed,104474.66,4.3,Bachelor's,1
Female,Salaried,84402.32,10.7,High School,1
Female,Business,67485.95,3.3,Bachelor's,1
Female,Salaried,79200.1,3.3,High School,0
Female,Pensioner,41215.28,0.0,High School,0
Female,Self-Employed,80737.54,10.2,Bachelor's,1
